"","school_district","school_code","school_name","postal_code","school_category","type","city","short_postal_code","health_authority"
"802",39,3925416,"Admiral Seymour StrongStart Centre","V6A1Z3","Early learning school","StrongStart center","VANCOUVER","V6A","Vancouver Coastal"
"803",39,3925436,"John Henderson StrongStart Centre","V5X1J3","Early learning school","StrongStart center","VANCOUVER","V5X","Vancouver Coastal"
"804",39,3939000,"Vancouver School Board Adult Education","V5W2Z7","Public School","Continuing education school","VANCOUVER","V5W","Vancouver Coastal"
"805",39,3939001,"King George Secondary","V6G1K6","Public School","Standard school","VANCOUVER","V6G","Vancouver Coastal"
"806",39,3939003,"Magee Secondary","V6M4M2","Public School","Standard school","VANCOUVER","V6M","Vancouver Coastal"
"807",39,3939004,"Britannia Community Secondary","V5L3T4","Public School","Standard school","VANCOUVER","V5L","Vancouver Coastal"
"808",39,3939006,"Kitsilano Secondary","V6K2J6","Public School","Standard school","VANCOUVER","V6K","Vancouver Coastal"
"809",39,3939007,"John Oliver Secondary","V5W1P3","Public School","Standard school","VANCOUVER","V5W","Vancouver Coastal"
"810",39,3939008,"Lord Byng Secondary","V6R3C9","Public School","Standard school","VANCOUVER","V6R","Vancouver Coastal"
"811",39,3939010,"Templeton Secondary","V5L4N8","Public School","Standard school","VANCOUVER","V5L","Vancouver Coastal"
"812",39,3939011,"Vancouver Technical Secondary","V5M1Y5","Public School","Standard school","VANCOUVER","V5M","Vancouver Coastal"
"813",39,3939012,"Point Grey stəywəte:n̓ Secondary","V6M3V2","Public School","Standard school","VANCOUVER","V6M","Vancouver Coastal"
"814",39,3939014,"Gladstone Secondary","V5N4Z2","Public School","Standard school","VANCOUVER","V5N","Vancouver Coastal"
"815",39,3939015,"Sir Winston Churchill Secondary","V6P3P7","Public School","Standard school","VANCOUVER","V6P","Vancouver Coastal"
"816",39,3939016,"Killarney Secondary","V5S2X7","Public School","Standard school","VANCOUVER","V5S","Vancouver Coastal"
"817",39,3939017,"Sir Charles Tupper Secondary","V5V2A2","Public School","Standard school","VANCOUVER","V5V","Vancouver Coastal"
"818",39,3939018,"David Thompson Secondary","V5P1Z7","Public School","Standard school","VANCOUVER","V5P","Vancouver Coastal"
"819",39,3939019,"Prince Of Wales Secondary","V6L2E7","Public School","Standard school","VANCOUVER","V6L","Vancouver Coastal"
"820",39,3939020,"Windermere Community Secondary","V5R1P3","Public School","Standard school","VANCOUVER","V5R","Vancouver Coastal"
"821",39,3939022,"Eric Hamber Secondary","V5Z3S1","Public School","Standard school","VANCOUVER","V5Z","Vancouver Coastal"
"822",39,3939024,"University Hill Secondary","V6S0C6","Public School","Standard school","VANCOUVER","V6S","Vancouver Coastal"
"823",39,3939028,"Lord Strathcona Community Elementary","V6A1V5","Public School","Standard school","VANCOUVER","V6A","Vancouver Coastal"
"824",39,3939030,"Sir Guy Carleton Community Elementary","V5R5K5","Public School","Standard school","VANCOUVER","V5R","Vancouver Coastal"
"825",39,3939031,"Lord Roberts Elementary","V6G2K4","Public School","Standard school","VANCOUVER","V6G","Vancouver Coastal"
"826",39,3939032,"Admiral Seymour Elementary","V6A1Z3","Public School","Standard school","VANCOUVER","V6A","Vancouver Coastal"
"827",39,3939033,"χpey̓ Elementary","V5L1T7","Public School","Standard school","VANCOUVER","V5L","Vancouver Coastal"
"828",39,3939035,"David Lloyd George Elementary","V6P4T8","Public School","Standard school","VANCOUVER","V6P","Vancouver Coastal"
"829",39,3939037,"General Brock Elementary","V5V3R8","Public School","Standard school","VANCOUVER","V5V","Vancouver Coastal"
"830",39,3939038,"Kerrisdale Elementary","V6N1J2","Public School","Standard school","VANCOUVER","V6N","Vancouver Coastal"
"831",39,3939039,"Lord Selkirk Elementary","V5N2P7","Public School","Standard school","VANCOUVER","V5N","Vancouver Coastal"
"832",39,3939040,"Queen Alexandra Elementary","V5N1V6","Public School","Standard school","VANCOUVER","V5N","Vancouver Coastal"
"833",39,3939041,"Queen Mary Elementary","V6R3Z4","Public School","Standard school","VANCOUVER","V6R","Vancouver Coastal"
"834",39,3939042,"Simon Fraser Elementary","V5Y3B7","Public School","Standard school","VANCOUVER","V5Y","Vancouver Coastal"
"835",39,3939043,"L'Ecole Bilingue Elementary","V6H1P6","Public School","Standard school","VANCOUVER","V6H","Vancouver Coastal"
"836",39,3939044,"Emily Carr Elementary","V6H2M8","Public School","Standard school","VANCOUVER","V6H","Vancouver Coastal"
"837",39,3939045,"General Wolfe Elementary","V5V3G8","Public School","Standard school","VANCOUVER","V5V","Vancouver Coastal"
"838",39,3939046,"Lord Nelson Elementary","V5L0C4","Public School","Standard school","VANCOUVER","V5L","Vancouver Coastal"
"839",39,3939047,"Lord Tennyson Elementary","V6J2B2","Public School","Standard school","VANCOUVER","V6J","Vancouver Coastal"
"840",39,3939048,"Sir Richard McBride Elementary","V5V2T3","Public School","Standard school","VANCOUVER","V5V","Vancouver Coastal"
"841",39,3939049,"Sir Wilfred Grenfell Community","V5R4Y3","Public School","Standard school","VANCOUVER","V5R","Vancouver Coastal"
"842",39,3939050,"Tecumseh Elementary","V5P1K9","Public School","Standard school","VANCOUVER","V5P","Vancouver Coastal"
"843",39,3939051,"Florence Nightingale Elementary","V5T3P7","Public School","Standard school","VANCOUVER","V5T","Vancouver Coastal"
"844",39,3939052,"General Gordon Elementary","V6K4P5","Public School","Standard school","VANCOUVER","V6K","Vancouver Coastal"
"845",39,3939053,"Henry Hudson Elementary","V6J3L3","Public School","Standard school","VANCOUVER","V6J","Vancouver Coastal"
"846",39,3939054,"Laura Secord Elementary","V5N4V1","Public School","Standard school","VANCOUVER","V5N","Vancouver Coastal"
"847",39,3939056,"Walter Moberly Elementary","V5X1Y7","Public School","Standard school","VANCOUVER","V5X","Vancouver Coastal"
"848",39,3939057,"Pierre Elliott Trudeau Elementary","V5X2G2","Public School","Standard school","VANCOUVER","V5X","Vancouver Coastal"
"849",39,3939058,"Sir Wm Van Horne Elementary","V5W2L8","Public School","Standard school","VANCOUVER","V5W","Vancouver Coastal"
"850",39,3939059,"Charles Dickens Elementary","V5V0A6","Public School","Standard school","VANCOUVER","V5V","Vancouver Coastal"
"851",39,3939060,"David Livingstone Elementary","V5V1X6","Public School","Standard school","VANCOUVER","V5V","Vancouver Coastal"
"852",39,3939061,"Hastings Community Elementary","V5K3W7","Public School","Standard school","VANCOUVER","V5K","Vancouver Coastal"
"853",39,3939062,"John Norquay Elementary","V5R2A1","Public School","Standard school","VANCOUVER","V5R","Vancouver Coastal"
"854",39,3939063,"J.W. Sexsmith Community Elementary","V5X3C1","Public School","Standard school","VANCOUVER","V5X","Vancouver Coastal"
"855",39,3939064,"Sir James Douglas Elementary","V5P3Z7","Public School","Standard school","VANCOUVER","V5P","Vancouver Coastal"
"856",39,3939065,"Sir John Franklin Community","V5K4N8","Public School","Standard school","VANCOUVER","V5K","Vancouver Coastal"
"857",39,3939066,"Sir Sandford Fleming Elementary","V5P1S2","Public School","Standard school","VANCOUVER","V5P","Vancouver Coastal"
"858",39,3939067,"Bayview Community Elementary","V6R3L1","Public School","Standard school","VANCOUVER","V6R","Vancouver Coastal"
"859",39,3939069,"Lord Beaconsfield Elementary","V5M3C9","Public School","Standard school","VANCOUVER","V5M","Vancouver Coastal"
"860",39,3939070,"Lord Kitchener Elementary","V6S0C7","Public School","Standard school","VANCOUVER","V6S","Vancouver Coastal"
"861",39,3939071,"Edith Cavell Elementary","V5Z1X7","Public School","Standard school","VANCOUVER","V5Z","Vancouver Coastal"
"862",39,3939072,"Shaughnessy Elementary","V6J4G3","Public School","Standard school","VANCOUVER","V6J","Vancouver Coastal"
"863",39,3939073,"wək̓ʷan̓əs tə syaqʷəm Elementary School","V5K4H6","Public School","Standard school","VANCOUVER","V5K","Vancouver Coastal"
"864",39,3939074,"Maple Grove Elementary","V6M3S3","Public School","Standard school","VANCOUVER","V6M","Vancouver Coastal"
"865",39,3939075,"Quilchena Elementary","V6M3T6","Public School","Standard school","VANCOUVER","V6M","Vancouver Coastal"
"866",39,3939076,"Grandview ¿uuqinak’uuh Elementary","V5N3N9","Public School","Standard school","VANCOUVER","V5N","Vancouver Coastal"
"867",39,3939077,"Renfrew Community Elementary","V5M2Z2","Public School","Standard school","VANCOUVER","V5M","Vancouver Coastal"
"868",39,3939079,"Sir Alexander Mackenzie Elementary","V5W1K8","Public School","Standard school","VANCOUVER","V5W","Vancouver Coastal"
"869",39,3939080,"Queen Elizabeth Elementary","V6R3E3","Public School","Standard school","VANCOUVER","V6R","Vancouver Coastal"
"870",39,3939082,"Thunderbird šxʷəxʷaʔəs Elementary","V5M3X3","Public School","Standard school","VANCOUVER","V5M","Vancouver Coastal"
"871",39,3939084,"Trafalgar Elementary","V6L2M5","Public School","Standard school","VANCOUVER","V6L","Vancouver Coastal"
"872",39,3939085,"Sir Wilfrid Laurier Elementary","V6P3T9","Public School","Standard school","VANCOUVER","V6P","Vancouver Coastal"
"873",39,3939086,"Sir William Osler Elementary","V6M2Y8","Public School","Standard school","VANCOUVER","V6M","Vancouver Coastal"
"874",39,3939087,"Southlands Elementary","V6N2C4","Public School","Standard school","VANCOUVER","V6N","Vancouver Coastal"
"875",39,3939088,"Captain James Cook Elementary","V5S1Z3","Public School","Standard school","VANCOUVER","V5S","Vancouver Coastal"
"876",39,3939089,"Chief Maquinna Elementary","V5M1C9","Public School","Standard school","VANCOUVER","V5M","Vancouver Coastal"
"877",39,3939090,"David Oppenheimer Elementary","V5P2L5","Public School","Standard school","VANCOUVER","V5P","Vancouver Coastal"
"878",39,3939093,"Sir Charles Kingsford-Smith","V5S2N1","Public School","Standard school","VANCOUVER","V5S","Vancouver Coastal"
"879",39,3939094,"Carnarvon Community Elementary","V6L2S6","Public School","Standard school","VANCOUVER","V6L","Vancouver Coastal"
"880",39,3939095,"Dr A R Lord Elementary","V5K4G4","Public School","Standard school","VANCOUVER","V5K","Vancouver Coastal"
"881",39,3939097,"Dr R E McKechnie Elementary","V6P5P8","Public School","Standard school","VANCOUVER","V6P","Vancouver Coastal"
"882",39,3939099,"Waverley Elementary","V5S2M1","Public School","Standard school","VANCOUVER","V5S","Vancouver Coastal"
"883",39,3939100,"G T Cunningham Elementary","V5R2T3","Public School","Standard school","VANCOUVER","V5R","Vancouver Coastal"
"884",39,3939101,"Nootka Community Elementary","V5M3N2","Public School","Standard school","VANCOUVER","V5M","Vancouver Coastal"
"885",39,3939102,"Tecumseh Annex","V5P1E4","Public School","Standard school","VANCOUVER","V5P","Vancouver Coastal"
"886",39,3939104,"Dr Annie B Jamieson Elementary","V5Z3N4","Public School","Standard school","VANCOUVER","V5Z","Vancouver Coastal"
"887",39,3939105,"Dr George M Weir Elementary","V5R3A8","Public School","Standard school","VANCOUVER","V5R","Vancouver Coastal"
"888",39,3939106,"John Henderson Elementary","V5X1J3","Public School","Standard school","VANCOUVER","V5X","Vancouver Coastal"
"889",39,3939107,"Queen Victoria Annex","V5N1H2","Public School","Standard school","VANCOUVER","V5N","Vancouver Coastal"
"890",39,3939108,"Sir Richard McBride Annex","V5V4M7","Public School","Standard school","VANCOUVER","V5V","Vancouver Coastal"
"891",39,3939109,"Graham Bruce Community Elementary","V5R5P7","Public School","Standard school","VANCOUVER","V5R","Vancouver Coastal"
"892",39,3939110,"Queen Elizabeth Annex","V6S2K3","Public School","Standard school","VANCOUVER","V6S","Vancouver Coastal"
"893",39,3939112,"Tillicum Community Annex","V5K1L2","Public School","Standard school","VANCOUVER","V5K","Vancouver Coastal"
"894",39,3939113,"Kerrisdale Annex","V6N4K3","Public School","Standard school","VANCOUVER","V6N","Vancouver Coastal"
"895",39,3939114,"Lord Selkirk Annex","V5N3T2","Public School","Standard school","VANCOUVER","V5N","Vancouver Coastal"
"896",39,3939115,"Dr H N Maccorkindale Elementary","V5S3M8","Public School","Standard school","VANCOUVER","V5S","Vancouver Coastal"
"897",39,3939119,"Tyee Elementary","V5N3S5","Public School","Standard school","VANCOUVER","V5N","Vancouver Coastal"
"898",39,3939120,"Sir James Douglas Annex","V5P3E1","Public School","Standard school","VANCOUVER","V5P","Vancouver Coastal"
"899",39,3939121,"Garibaldi Annex","V5K3Y2","Public School","Standard school","VANCOUVER","V5K","Vancouver Coastal"
"900",39,3939123,"University Hill Elementary","V6T1E2","Public School","Standard school","VANCOUVER","V6T","Vancouver Coastal"
"901",39,3939124,"Charles Dickens Annex","V5V4S9","Public School","Standard school","VANCOUVER","V5V","Vancouver Coastal"
"902",39,3939127,"Mount Pleasant Elementary","V5T3P1","Public School","Standard school","VANCOUVER","V5T","Vancouver Coastal"
"903",39,3939128,"Champlain Heights Community Elementary","V5S3T4","Public School","Standard school","VANCOUVER","V5S","Vancouver Coastal"
"904",39,3939129,"Lord Roberts Annex","V6E1J2","Public School","Standard school","VANCOUVER","V6E","Vancouver Coastal"
"905",39,3939130,"Britannia Community Elementary","V5L3T5","Public School","Standard school","VANCOUVER","V5L","Vancouver Coastal"
"906",39,3939132,"Ecole Jules Quesnel Elementary","V6R4K9","Public School","Standard school","VANCOUVER","V6R","Vancouver Coastal"
"907",39,3939136,"False Creek Elementary","V6H3N7","Public School","Standard school","VANCOUVER","V6H","Vancouver Coastal"
"908",39,3939137,"Champlain Heights Annex","V5S4J6","Public School","Standard school","VANCOUVER","V5S","Vancouver Coastal"
"909",39,3939139,"Collingwood Neighbourhood School","V5R6H2","Public School","Standard school","VANCOUVER","V5R","Vancouver Coastal"
"910",39,3939140,"Elsie Roy Elementary","V6Z2X1","Public School","Standard school","VANCOUVER","V6Z","Vancouver Coastal"
"911",39,3939142,"šxʷwəq̓ʷəθət Crosstown Elementary","V6B0P8","Public School","Standard school","VANCOUVER","V6B","Vancouver Coastal"
"912",39,3939143,"Norma Rose Point Elementary Junior","V6T1S2","Public School","Standard school","VANCOUVER","V6T","Vancouver Coastal"
"913",39,3995010,"BCCH - Sunny Hill School Program","V5M3E8","Public School","Long term PRP school","VANCOUVER","V5M","Vancouver Coastal"
"914",39,3995011,"GF Strong Rehabilitation Centre School","V5Z2G9","Public School","Short term PRP school","VANCOUVER","V5Z","Vancouver Coastal"
"915",39,3995012,"BC Children's Hospital School Program","V6H3V4","Public School","Short term PRP school","VANCOUVER","V6H","Vancouver Coastal"
"916",39,3995013,"BCHP Adolescent Psychiatric Unit Program","V6H3N1","Public School","Long term PRP school","VANCOUVER","V6H","Vancouver Coastal"
"917",39,3995033,"Peak House School Program","V5K1Z8","Public School","Short term PRP school","VANCOUVER","V5K","Vancouver Coastal"
"918",39,3995050,"Canuck Place School Program","V6J2T2","Public School","Long term PRP school","VANCOUVER","V6J","Vancouver Coastal"
"919",39,3995051,"Transition Program for Gifted Students","V6T1Z2","Public School","Long term PRP school","VANCOUVER","V6T","Vancouver Coastal"
"920",39,3995053,"BCCH Eating Disorders In-Patient","V6H3N1","Public School","Long term PRP school","VANCOUVER","V6H","Vancouver Coastal"
"921",39,3995067,"BCCH Child Psychiatry Unit School Prgm","V6J5K9","Public School","Short term PRP school","VANCOUVER","V6J","Vancouver Coastal"
"922",39,3996002,"St. George's School","V6S1V1","Independent School","Standard school","VANCOUVER","V6S","Vancouver Coastal"
