District Number,School Code,School Name,Address,City,Province,Postal Code,Physical Address,Physical City,Physical Province,Physical Postal Code,Principal First Name,Principal Last Name,Type,School Category,Phone,Fax,Email,Kindergarten Half Enrollment,Kindergarten Full Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Group Classification Primary K-3,Group Classification Elementary 4-7 EU,Group Classification Junior Secondary 8-10 SU,Group Classification Senior Secondary 11-12
033,03396641,Chilliwack Adventist Christian School,46018 RIVERSIDE DR,CHILLIWACK,BC,V2P3K8,,,,,Melanie,Adams,Standard school,Independent School,6047928344,,principal@cacschool.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,01,01,01,
033,03396824,Cascade Christian School,45657 YALE ROAD,CHILLIWACK,BC,V2P2N1,,,,,Ryan,Morrow,Standard school,Independent School,6047937997,6047937991,office@cascadechristian.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,01,01,01,
033,03398003,Fraser Valley Distance Education,46361 YALE RD,CHILLIWACK,BC,V2P2P8,,,,,Sean,Wicker,District online learning school,Public School,6047014910,6047014970,sean_wicker@sd33.bc.ca,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,,,,
033,03399056,Kw'íyeqel Secondary,8855 ELM DR,CHILLIWACK,BC,V2P4Y8,,,,,Sharon,Bernard,Alternate programs school,Public School,6047929277,6047924094,sharon_bernard@sd33.bc.ca,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,,,,
034,03425019,Alexander StrongStart Centre,2250 LOBBAN RD,ABBOTSFORD,BC,V2S3W1,,,,,Tara,Plantinga,StrongStart center,Early learning school,6048593167,,tara.plantinga@abbyschools.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
034,03425037,Clearbrook StrongStart Centre,3614 CLEARBROOK RD,ABBOTSFORD,BC,V2T6N3,,,,,Erica,Hopkins,StrongStart center,Early learning school,6048595348,,erica.hopkins@abbyschools.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
034,03425099,Terry Fox StrongStart Centre,3071 BABICH ST,ABBOTSFORD,BC,V2S5W5,,,,,Angela,Magon,StrongStart center,Early learning school,6048598403,,angela.magon@abbyschools.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
034,03425100,Godson StrongStart Centre,33130 BEVAN AVE,ABBOTSFORD,BC,V2S1T6,,,,,Tyler,Baruta,StrongStart center,Early learning school,6048538374,6048507631,tyler.baruta@abbyschools.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
034,03425101,John Maclure StrongStart Centre,2990 ORIOLE CRES,ABBOTSFORD,BC,V2T4E1,,,,,Fay,Christie,StrongStart center,Early learning school,6048536450,,fay.christie@abbyschools.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
034,03425102,Auguston StrongStart Centre,36367 STEPHEN LEACOCK DR,ABBOTSFORD,BC,V3G2Z6,,,,,Rachel,Lack,StrongStart center,Early learning school,6045570422,6045570423,kris.sward@abbyschools.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
034,03425103,Jackson StrongStart Program,33165 KING RD,ABBOTSFORD,BC,V2S7Z9,,,,,Debbie,Stapleton,StrongStart center,Early learning school,6048595826,,debbie.stapleton@abbyschools.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
034,03425224,Harry Sayers StrongStart Centre,31321 BLUERIDGE DR,ABBOTSFORD,BC,V2T6W2,,,,,Ryan,Colbert,StrongStart center,Early learning school,6048529665,,ryan.colbert@abbyschools.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
034,03425225,Ten Broeck StrongStart Centre,2580 STANLEY ST,ABBOTSFORD,BC,V2T2R4,,,,,Lee,Magis,StrongStart center,Early learning school,6048506657,,lee.magis@abbyschools.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
034,03425226,Margaret Stenersen StrongStart Centre,3060 OLD CLAYBURN RD,ABBOTSFORD,BC,V2S4H3,,,,,Lori,Whitman,StrongStart center,Early learning school,6048593151,6048501845,lori.whitman@abbyschools.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
034,03425227,Dr. Thomas A. Swift StrongStart Centre,34800 MIERAU ST,ABBOTSFORD,BC,V2S5Y4,,,,,Shannon,Kenney,StrongStart center,Early learning school,6048537730,,shannon.kenney@abbyschools.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
034,03425455,Blue Jay Elementary StrongStart,30995 SOUTHERN DR,ABBOTSFORD,BC,V2T6X5,,,,,Kathy,Fladager,StrongStart center,Early learning school,6048544316,,kathy.fladager@abbyschools.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
034,03434000,Bakerview Centre for Learning - CE,32622 MARSHALL RD,ABBOTSFORD,BC,V2T4A2,,,,,Jacqueline,Hall,Continuing education school,Public School,6048597820,6048541427,jacqueline.hall@abbyschools.ca,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,,,,
034,03434003,Mt Lehman Elementary,6381 MT LEHMAN RD,ABBOTSFORD,BC,V4X2G5,,,,,Maralee,Lincoln,Standard school,Public School,6048565083,6048565939,maralee.lincoln@abbyschools.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
034,03434005,ASIA - North Poplar,32041 MARSHALL RD,ABBOTSFORD,BC,V2T1A2,,,,,Annalisa,Osterby-Batryn,Standard school,Public School,6048593101,6048507675,amanda.felling@abbyschools.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
034,03434007,Semá:th Elementary School,36321 VYE RD,ABBOTSFORD,BC,V3G1Z5,,,,,Galen,Soon,Standard school,Public School,6048523900,6048507832,galen.soon@abbyschools.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
034,03434011,Bradner Elementary,5291 BRADNER RD,ABBOTSFORD,BC,V4X2P5,,,,,Kam,Sidhu,Standard school,Public School,6048563304,6048563865,kamaljit.sidhu@abbyschools.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
034,03434016,South Poplar Traditional Elementary,32746 HUNTINGDON RD,ABBOTSFORD,BC,V2T5Z1,,,,,Shannon,Manky,Standard school,Public School,6048531845,6048507647,shannon.manky@abbyschools.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
034,03434018,Clearbrook Elementary,3614 CLEARBROOK RD,ABBOTSFORD,BC,V2T6N3,,,,,Erica,Hopkins,Standard school,Public School,6048595348,6048507814,erica.hopkins@abbyschools.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
034,03434019,King Traditional Elementary,28776 KING RD,ABBOTSFORD,BC,V4X2R4,,,,,Tyler,Horner,Standard school,Public School,6048570903,6048570967,tyler.horner@abbyschools.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
034,03434021,Alexander Elementary,2250 LOBBAN RD,ABBOTSFORD,BC,V2S3W1,,,,,Tara,Plantinga,Standard school,Public School,6048593167,6048505678,alexander@abbyschools.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
034,03434022,Abbotsford Senior Secondary School,33355 BEVAN  AVE,ABBOTSFORD,BC,V2S0E7,,,,,Carla,Campbell,Standard school,Public School,6048533367,6048533045,carla.campbell@abbyschools.ca,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,,,,
034,03434023,Barrowtown Elementary,5137 TOLMIE RD,ABBOTSFORD,BC,V3G2V4,,,,,Michelle,Basran,Standard school,Public School,6048545996,6048234944,michelle.basran@abbyschools.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
034,03434025,Abbotsford Middle School,33231 BEVAN AVE,ABBOTSFORD,BC,V2S0A9,,,,,Jasbir,Singh,Standard school,Public School,6048597125,6048502260,jasbir.singh@abbyschools.ca,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,,,,
034,03434026,Aberdeen Elementary,2975 BRADNER RD,ABBOTSFORD,BC,V4X1K6,,,,,Melissa,Wilsdon,Standard school,Public School,6048565137,6048565714,melissa.wilsdon@abbyschools.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
034,03434027,McMillan Elementary,34830 OAKHILL DR,ABBOTSFORD,BC,V2S7R3,,,,,Christine,Jordan,Standard school,Public School,6048590126,6048506505,christine.jordan@abbyschools.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
034,03434028,Godson Elementary,33130 BEVAN AVE,ABBOTSFORD,BC,V2S1T6,,,,,Tyler,Baruta,Standard school,Public School,6048538374,6048507631,tyler.baruta@abbyschools.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
034,03434031,Jackson Elementary,33165 KING RD,ABBOTSFORD,BC,V2S7Z9,,,,,Deborah,Chenier,Standard school,Public School,6048595826,6048507683,debbie.chenier@abbyschools.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
034,03434032,Ross Elementary,2451 ROSS RD,ABBOTSFORD,BC,V4X1J3,,,,,Kristen,Vogel,Standard school,Public School,6048566079,6048566557,kristen.vogel@abbyschools.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
034,03434033,Margaret Stenersen Elementary,3060 OLD CLAYBURN RD,ABBOTSFORD,BC,V2S4H3,,,,,Lori,Whitman,Standard school,Public School,6048593151,6048501845,lori.whitman@abbyschools.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
034,03434035,Auguston Traditional Elementary,36367 STEPHEN LEACOCK DR,ABBOTSFORD,BC,V3G2Z6,,,,,Kris,Sward,Standard school,Public School,6045570422,6045570423,kris.sward@abbyschools.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
034,03434036,Ten Broeck Elementary,2580 STANLEY ST,ABBOTSFORD,BC,V2T2R4,,,,,Lee,Magis,Standard school,Public School,6048506657,6048503237,lee.magis@abbyschools.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
034,03434037,Centennial Park Elementary,2527 GLADWIN RD,ABBOTSFORD,BC,V2T3N8,,,,,Kari,Petzold,Standard school,Public School,6048539148,6048503453,kari.petzold@abbyschools.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
034,03434038,Yale Secondary,34620 OLD YALE RD,ABBOTSFORD,BC,V2S7S6,,,,,Rob,Sloboda,Standard school,Public School,6048530778,6048543754,rob.sloboda@abbyschools.ca,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,,,,
034,03434041,W J Mouat Secondary,32355 MOUAT DR,ABBOTSFORD,BC,V2T4E9,,,,,Linda,Pollastretti,Standard school,Public School,6048537191,6048507694,linda.pollastretti@abbyschools.ca,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,,,,
034,03434042,William A. Fraser Middle School,34695 BLATCHFORD WAY,ABBOTSFORD,BC,V2S6M6,,,,,Dean,Johnston,Standard school,Public School,6048596794,6048507849,dean.johnston@abbyschools.ca,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,,,,
034,03434043,Dormick Park Elementary,32161 Dormick Avenue,ABBOTSFORD,BC,V2T3J6,,,,,Andrea,Wildeman,Standard school,Public School,6048593712,6048507693,andrea.wildeman@abbyschools.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
034,03434044,John Maclure Community School,2990 ORIOLE CRES,ABBOTSFORD,BC,V2T4E1,,,,,Fay,Christie,Standard school,Public School,6048536450,6048507370,johnmaclure@abbyschools.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
034,03434045,Dr Thomas A Swift Elementary,34800 MIERAU ST,ABBOTSFORD,BC,V2S5Y4,,,,,Shannon,Kenney,Standard school,Public School,6048537730,6048507851,shannon.kenney@abbyschools.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
034,03434046,Terry Fox Elementary,3071 BABICH ST,ABBOTSFORD,BC,V2S5W5,,,,,Angela,Magnon,Standard school,Public School,6048598403,6048508612,angela.magon@abbyschools.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
034,03434047,Chief Dan George Middle,32877 OLD RIVERSIDE RD,ABBOTSFORD,BC,V2S8K2,,,,,Jamie,Beck,Standard school,Public School,6048529616,6048507653,jamie.beck@abbyschools.ca,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,,,,
034,03434048,Prince Charles Elementary,35410 MCKEE RD,ABBOTSFORD,BC,V3G3B1,,,,,Duane,Penner,Standard school,Public School,6048529323,6048507897,duane.penner@abbyschools.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
034,03434049,Blue Jay Elementary,30995 SOUTHERN DR,ABBOTSFORD,BC,V2T6X5,,,,,Scott,Peters,Standard school,Public School,6048520802,6048544316,scott.peters@abbyschools.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
034,03434050,Sandy Hill Elementary,3836 OLD CLAYBURN RD,ABBOTSFORD,BC,V3G2Z5,,,,,Cathy,Erickson,Standard school,Public School,6048507131,6048507219,cathy.erickson@abbyschools.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
034,03434051,Harry Sayers Elementary,31321 BLUERIDGE DR,ABBOTSFORD,BC,V2T6W2,,,,,Ryan,Colbert,Standard school,Public School,6048529665,6048526760,ryan.colbert@abbyschools.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
034,03434052,Rick Hansen Secondary,31150 BLUERIDGE DR,ABBOTSFORD,BC,V2T5R2,,,,,Jamie,Webster,Standard school,Public School,6048640011,6048640104,jaimie.webster@abbyschools.ca,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,,,,
034,03434053,Mountain Elementary,2299 MOUNTAIN DR,ABBOTSFORD,BC,V3G1E6,,,,,Cameron,Friesen,Standard school,Public School,6048527299,6048522420,cameron.friesen@abbyschools.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
034,03434054,Robert Bateman Secondary,35045 EXBURY AVE,ABBOTSFORD,BC,V2S7L1,,,,,Jennifer,Koehler,Standard school,Public School,6048640220,6048640109,jennifer.koehler@abbyschools.ca,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,,,,
034,03434055,Dr Roberta Bondar Elementary,32717 CHILCOTIN DR,ABBOTSFORD,BC,V2T5S5,,,,,Victoria,Lorieau,Standard school,Public School,6048648572,6048642777,victoria.lorieau@abbyschools.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
034,03434056,Dave Kandal Elementary,3551 CRESTVIEW AVE,ABBOTSFORD,BC,V2T6T5,,,,,Baljit,Sekhon,Standard school,Public School,6048567342,6048569438,baljit.sekhon@abbyschools.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
034,03434057,Colleen And Gordie Howe Middle School,3174 CLEARBROOK RD,ABBOTSFORD,BC,V2T4N6,,,,,Shawn,Davids,Standard school,Public School,6048598700,6048598781,shawn.davids@abbyschools.ca,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,,,,
034,03434058,Eugene Reimer Middle School,3433 FIRHILL DR,ABBOTSFORD,BC,V2T6X6,,,,,Ian,Levings,Standard school,Public School,6045045343,6048520465,ian.levings@abbyschools.ca,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,,,,
034,03434059,Mathxwí Elementary School,33661 ELIZABETH AVE,ABBOTSFORD,BC,V4X1T4,,,,,Jennifer,Bennato,Standard school,Public School,6048268181,6048268778,jennifer.bennato@abbyschools.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
034,03434060,Clayburn Middle School,35139 LABURNUM AVE,ABBOTSFORD,BC,V2S8N3,,,,,Heather,Reid,Standard school,Public School,6045047007,6045047983,heather.reid@abbyschools.ca,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,,,,
034,03434061,Abbotsford Traditional School,2272 WINDSOR ST,ABBOTSFORD,BC,V2T6M1,,,,,Reg,Gabriel,Standard school,Public School,6048507029,6048507028,reg.gabriel@abbyschools.ca,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,,,,
034,03434064,Abbotsford School Of Integrated Arts,36232 LOWER SUMAS MTN RD,ABBOTSFORD,BC,V3G2J3,,,,,Karen,Bennett,Standard school,Public School,6048505207,6048508619,karen.bennett@abbyschools.ca,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,,,,
034,03434066,Irene Kelleher Totí:ltawtxw,2540 EAGLE MOUNTAIN DRIVE,ABBOTSFORD,BC,V3G3A1,,,,,Shelley,Portas,Standard school,Public School,6048550160,6725312657,shelley.portas@abbyschools.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
034,03496020,Mennonite Educational Institute,4081 CLEARBROOK RD,ABBOTSFORD,BC,V4X2M8,,,,,Sean,Laforest,Standard school,Independent School,6048593700,6048599206,lpauls@meischools.com,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,01,01,01,01
034,03496069,Abbotsford Christian School,35011 OLD CLAYBURN RD,ABBOTSFORD,BC,V2S7L7,,,,,Mike,Cumiskey,Standard school,Independent School,6047551891,6048592240,jwittrup@abbotsfordchristian.com,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,01,01,01,01
034,03496320,Cornerstone Christian School,PO BOX 520 STN MAIN,ABBOTSFORD,BC,V2T6Z7,3970 GLADWIN RD,ABBOTSFORD,BC,V2T6Z7,Cori,Richard,Standard school,Independent School,6048597867,6048597860,principal@cornerstoneschool.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,01,01,01,
034,03496371,Pacific Christian School,29623 DOWNES RD,ABBOTSFORD,BC,V4X1Z8,,,,,Jesse,Regehr,Standard school,Independent School,6048562988,6048562983,pcschool@shaw.ca,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,03,03,03,
034,03496425,Dasmesh Punjabi School,5930 RIVERSIDE ST,ABBOTSFORD,BC,V4X1T7,,,,,Jaspal,Dhaliwal,Standard school,Independent School,6048261666,6048208924,jaspal.dhaliwal@dasmeshschool.com,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,01,01,01,01
034,03496454,St James,2767 TOWNLINE RD,ABBOTSFORD,BC,V2T5E1,,,,,Julianne,Lee,Standard school,Independent School,6048521788,,principal@stjameselementary.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,01,01,,
034,03496595,St. John Brebeuf Regional Secondary,2747 TOWNLINE RD,ABBOTSFORD,BC,V2T5E1,,,,,Gianni,Bittante,Standard school,Independent School,6048550571,6048550572,gbittante@stjohnbrebeuf.ca,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,,,01,01
034,03496801,West Coast Adventist DL School,PO BOX 1000 STN DEL CTR,ABBOTSFORD,BC,V2S4P5,1626 McCallum Road,Abbotsford,BC,V2S3M4,Erin,Sutherland,Provincial online learning school,Independent School,8778535053,6048538681,principal@wcasdl.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,
034,03499055,Bakerview Centre for Learning,32622 MARSHALL RD,ABBOTSFORD,BC,V2T4A2,,,,,Jacqueline,Hall,Alternate programs school,Public School,6048597820,6048541427,jacqueline.hall@abbyschools.ca,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,,,,
034,03499101,Abbotsford Virtual School,33952 PINE ST,ABBOTSFORD,BC,V2S2P3,,,,,Baljeet,Gill,Provincial online learning school,Public School,6048599803,6048541463,baljeet.gill@abbyschools.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,
035,03525020,West Langley PM StrongStart Centre,9403 212 ST,LANGLEY,BC,V1M1M1,,,,,Courtney,Robertson,StrongStart center,Early learning school,6048886444,,clambiepottersmith@sd35.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
035,03525038,Parkside Centennial AM StrongStart,3300 270 ST,ALDERGROVE,BC,V4W3H2,,,,,Diana,Wilk,StrongStart center,Early learning school,6048567775,,dwilk@sd35.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
035,03525104,Langley Meadows AM StrongStart Centre,2244 WILLOUGHBY WAY,LANGLEY,BC,V2Y1C1,,,,,Rhonda,Krisko,StrongStart center,Early learning school,6045304101,,rkrisko@sd35.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
035,03525105,West Langley AM StrongStart Centre,9403 212 ST,LANGLEY,BC,V1M1M1,,,,,Courtney,Robertson,StrongStart center,Early learning school,6048886444,,clambiepottersmith@sd35.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
035,03525106,Simonds StrongStart Centre,20190 48 AVE,LANGLEY,BC,V3A3L4,,,,,Ron,Stare,StrongStart center,Early learning school,6045302361,,rstare@sd35.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
035,03525107,Douglas Park StrongStart Centre,5409 206 ST,LANGLEY,BC,V3A2C5,,,,,Mark,Touzeau,StrongStart center,Early learning school,6045334491,,mtouzeau@sd35.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
035,03525228,Langley Meadows PM StrongStart Centre,2244 WILLOUGHBY WAY,LANGLEY,BC,V2Y1C1,,,,,Rhonda,Krisko,StrongStart center,Early learning school,6045304101,,rkrisko@sd35.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
035,03525229,Parkside Centennial PM StrongStart,3300 270 Street,ALDERGROVE,BC,V4W3H2,,,,,Diana,Wilk,StrongStart center,Early learning school,6048567775,,dwilk@sd35.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
035,03525230,Donna Gabriel Robins StrongStart Centre,7844 204 ST,LANGLEY,BC,V2Y1X4,,,,,Phillis,Giovani,StrongStart center,Early learning school,6045300251,,pgiovani@sd35.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
035,03535002,Fort Langley Elementary,8877 BARTLETT ST,FORT LANGLEY,BC,V1M2S6,,,,,Logan,Kitteringham,Standard school,Public School,6048882111,6048887933,lkitteringham@sd35.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
035,03535009,Belmont Elementary,20390 40 AVE,LANGLEY,BC,V3A2X1,,,,,Tim,Bonnar,Standard school,Public School,6045333641,6045338694,tbonnar@sd35.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
035,03535010,U-Connect,20190 48 AVE,LANGLEY,BC,V3A3L4,,,,,Ron,Stare,District online learning school,Public School,6045302361,6045309671,rstare@sd35.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,
035,03535015,North Otter Elementary,5370 248 ST,ALDERGROVE,BC,V4W1A7,,,,,Daniel,Woelders,Standard school,Public School,6048563355,6048562054,dwoelders@sd35.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
035,03535016,Willoughby Elementary,20766 80 AVE,LANGLEY,BC,V2Y1X6,,,,,Karin,Muuren,Standard school,Public School,6048886033,6048889598,kmuuren@sd35.bc.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
035,03535017,Glenwood Elementary,20785 24 AVE,LANGLEY,BC,V2Z2B4,,,,,Golda,Janzen,Standard school,Public School,6045344644,6045348301,gjanzen@sd35.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
035,03535019,Langley Secondary,21405 56 AVE,LANGLEY,BC,V2Y2N1,,,,,Diane,Smillie,Standard school,Public School,6045344171,6045349518,lssstudentrecords@sd35.bc.ca,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,,,,
035,03535020,Aldergrove Community Secondary,26850 29 AVE,ALDERGROVE,BC,V4W3C1,,,,,Virinder,Braich,Standard school,Public School,6048562521,6048569648,mpalichuk@sd35.bc.ca,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,,,,
035,03535022,Simonds Elementary,20190 48 AVE,LANGLEY,BC,V3A3L4,,,,,Michelle,Allen,Standard school,Public School,6045302361,6045309671,rstare@sd35.bc.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
035,03535023,Coghlan Fundamental Elementary,4452 256TH ST,ALDERGROVE,BC,V4W1J3,,,,,Isabella,Lam,Standard school,Public School,6048568539,6048564309,ilam@sd35.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
035,03535024,Wix-Brown Elementary,23851 24 AVE,LANGLEY,BC,V2Z3A3,,,,,Kyle,Featherstone,Standard school,Public School,6045345633,6045349531,kfeatherstone@sd35.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
035,03535026,Peterson Road Elementary,23422 47 AVE,LANGLEY,BC,V2Z2S3,,,,,Christine,Lambie Potter Smith,Standard school,Public School,6045347904,6045343528,clambiepottersmith@sd35.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
035,03535029,Langley Fine Arts School,9096 TRATTLE ST,FORT LANGLEY,BC,V1M2S6,,,,,Adam,Moore,Standard school,Public School,6048883113,6048883578,amoore@sd35.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,
035,03535032,Parkside Centennial Elementary,3300 270 ST,ALDERGROVE,BC,V4W3H2,,,,,Diana,Wilk,Standard school,Public School,6048567775,6048563727,dwilk@sd35.bc.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
035,03535033,Blacklock Fine Arts Elementary,5100 206 ST,LANGLEY,BC,V3A2E5,,,,,Susanna,Eppich,Standard school,Public School,6045303188,6045309726,seppich@sd35.bc.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
035,03535034,D.W. Poppy Secondary,23752 52 AVE,LANGLEY,BC,V2Z2P3,,,,,Jonathan,Harris,Standard school,Public School,6045302151,6045305034,jharris@sd35.bc.ca,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,,,,
035,03535036,Brookswood Secondary,20902 37A AVE,LANGLEY,BC,V3A5N2,,,,,John,Pusic,Standard school,Public School,6045302141,6045305132,LEllis@sd35.bc.ca,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,,,,
035,03535037,Nicomekl Elementary,20050 53 AVE,LANGLEY,BC,V3A3T9,,,,,Tammy,Keay,Standard school,Public School,6045331468,6045331469,credekop@sd35.bc.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
035,03535038,Alice Brown Elementary,20011 44 AVE,LANGLEY,BC,V3A6L8,,,,,Christine,Thygesen,Standard school,Public School,6045340744,6045348854,cthygesen@sd35.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
